Course Code,Course Name,Credits,Section Code,Section Number,CRN,Enrollment,Professor,Notes,Schedule
CS100,ROADMAP TO COMPUTING,3.0,CS100,007,91835,11 \/ 8,"Nemane, Nikita",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 10:00-11:20 at CKB 124; Wed 10:00-11:20 at CKB 124
CS100,ROADMAP TO COMPUTING,3.0,CS100,009,91836,9 \/ 8,"Yusuf, Fatima",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 11:30-12:50 at CKB 124; Wed 11:30-12:50 at CKB 124
CS100,ROADMAP TO COMPUTING,3.0,CS100,011,91837,8 \/ 8,"Kaur, Ravneet",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 10:00-11:20 at KUPF 104; Fri 10:00-11:20 at KUPF 104
CS100,ROADMAP TO COMPUTING,3.0,CS100,013,91838,7 \/ 8,"Kaur, Ravneet",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 13:00-14:20 at KUPF 103; Fri 13:00-14:20 at KUPF 103
CS100,ROADMAP TO COMPUTING,3.0,CS100,015,91839,9 \/ 8,"Qerimaj, Jertishta",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 08:30-09:50 at CKB 124; Thu 08:30-09:50 at CKB 124
CS100,ROADMAP TO COMPUTING,3.0,CS100,017,91840,8 \/ 8,"Dale, Mohit",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 11:30-12:50 at KUPF 204; Thu 11:30-12:50 at KUPF 204
CS100,ROADMAP TO COMPUTING,3.0,CS100,019,91841,0 \/ 0,,This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 14:30-15:50 at FENS 160; Thu 14:30-15:50 at FENS 160
CS100,ROADMAP TO COMPUTING,3.0,CS100,021,91842,0 \/ 0,"Parviz, Ali",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 13:00-14:20 at FENS 160; Thu 13:00-14:20 at FENS 160
CS100,ROADMAP TO COMPUTING,3.0,CS100,023,91843,0 \/ 0,"Nemane, Nikita",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Mon 08:30-09:50 at GITC 2302; Thu 08:30-09:50 at GITC 2302
CS100,ROADMAP TO COMPUTING,3.0,CS100,025,91844,0 \/ 0,"Qerimaj, Jertishta",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 11:30-12:50 at TIER 108; Thu 11:30-12:50 at TIER 108
CS100,ROADMAP TO COMPUTING,3.0,CS100,027,91845,1 \/ 0,"Islam, Akm",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 10:00-11:20 at KUPF 118; Thu 10:00-11:20 at KUPF 118
CS100,ROADMAP TO COMPUTING,3.0,CS100,029,91846,0 \/ 0,"Islam, Akm",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 11:30-12:50 at CKB 106; Thu 11:30-12:50 at CKB 106
CS100,ROADMAP TO COMPUTING,3.0,CS100,031,91847,5 \/ 25,,This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 13:00-14:20 at CKB 207; Fri 13:00-14:20 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,033,91848,13 \/ 25,"Varadarajan, Ravi",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 13:00-14:20 at CKB 207; Wed 13:00-14:20 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,035,91849,7 \/ 25,"Varadarajan, Ravi",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 08:30-09:50 at CKB 207; Wed 08:30-09:50 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,037,91850,10 \/ 25,"Kaur, Ravneet",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 16:00-17:20 at CKB 207; Fri 16:00-17:20 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,101,91851,7 \/ 35,"Le, Huong",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 18:00-20:50 at CKB 204
CS100,ROADMAP TO COMPUTING,3.0,CS100,103,91852,14 \/ 35,"Naik, Abhishek",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 18:00-20:50 at CKB 217
CS100,ROADMAP TO COMPUTING,3.0,CS100,FP,95670,0 \/ 0,,,
CS100,ROADMAP TO COMPUTING,3.0,CS100,FPH,95671,0 \/ 0,,Honors Course,
CS100,ROADMAP TO COMPUTING,3.0,CS100,H01,91853,1 \/ 30,"Spirollari, Junilda",Honors Course<br\/>This course has common exams.<br\/>See https:\/\/www.njit.edu\/registrar\/exams\/ for details.,Tue 10:00-11:20 at CKB 207; Fri 10:00-11:20 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,H03,91854,2 \/ 30,"Dale, Mohit",Honors Course<br\/>This course has common exams.<br\/>See https:\/\/www.njit.edu\/registrar\/exams\/ for details.,Tue 08:30-09:50 at CKB 315; Thu 08:30-09:50 at CKB 315
CS100,ROADMAP TO COMPUTING,3.0,CS100,H05,91855,1 \/ 30,"Islam, Akm",Honors Course<br\/>This course has common exams.<br\/>See https:\/\/www.njit.edu\/registrar\/exams\/ for details.,Mon 14:30-15:50 at CKB 207; Thu 14:30-15:50 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,H07,91856,3 \/ 30,"Spirollari, Junilda",Honors Course<br\/>This course has common exams.<br\/>See https:\/\/www.njit.edu\/registrar\/exams\/ for details.,Mon 10:00-11:20 at CKB 207; Wed 10:00-11:20 at CKB 207
CS100,ROADMAP TO COMPUTING,3.0,CS100,H09,96233,1 \/ 30,"Renda, Michael",Honors Course<br\/>This course has common exams.<br\/>See https:\/\/www.njit.edu\/registrar\/exams\/ for details.,Mon 08:30-09:50 at CKB 206; Wed 08:30-09:50 at CKB 206
CS101,COMP PROG & PROB SOLVING,3.0,CS101,001,91857,12 \/ 12,"Rutkowski, Wallace",,Fri 10:00-11:20 at CKB 303; Mon 08:30-09:50 at CKB 120
CS101,COMP PROG & PROB SOLVING,3.0,CS101,003,91858,11 \/ 12,"Rutkowski, Wallace",,Fri 10:00-11:20 at CKB 303; Tue 13:00-14:20 at CKB 120
CS101,COMP PROG & PROB SOLVING,3.0,CS101,005,91859,11 \/ 12,"Rutkowski, Wallace",,Fri 10:00-11:20 at CKB 303; Tue 13:00-14:20 at CKB 330
CS101,COMP PROG & PROB SOLVING,3.0,CS101,007,91860,13 \/ 12,"Rutkowski, Wallace",,Wed 13:00-14:20 at CKB 120; Mon 10:00-11:20 at CKB 303
CS101,COMP PROG & PROB SOLVING,3.0,CS101,009,91861,14 \/ 12,"Rutkowski, Wallace",,Thu 11:30-12:50 at CKB 330; Mon 10:00-11:20 at CKB 303
CS101,COMP PROG & PROB SOLVING,3.0,CS101,011,91862,11 \/ 12,"Rutkowski, Wallace",,Wed 08:30-09:50 at CKB 120; Mon 10:00-11:20 at CKB 303
CS101,COMP PROG & PROB SOLVING,3.0,CS101,013,91863,14 \/ 12,"Rutkowski, Wallace",,Mon 11:30-12:50 at CKB 303; Wed 11:30-12:50 at CKB 223
CS101,COMP PROG & PROB SOLVING,3.0,CS101,015,91864,11 \/ 12,"Rutkowski, Wallace",,Wed 13:00-14:20 at CKB 223; Mon 11:30-12:50 at CKB 303
CS101,COMP PROG & PROB SOLVING,3.0,CS101,017,91865,8 \/ 12,"Rutkowski, Wallace",,Wed 13:00-14:20 at CKB 317; Mon 11:30-12:50 at CKB 303
CS101,COMP PROG & PROB SOLVING,3.0,CS101,FP,95672,0 \/ 0,,,
CS103,COMPUT SCI-BUSINESS PROB,3.0,CS103,001,91866,4 \/ 25,"Pethkar, Kaustubh Vijaykumar",,Wed 08:30-09:50 at TIER LECT 1; Fri 13:00-14:20 at CKB 120
CS103,COMPUT SCI-BUSINESS PROB,3.0,CS103,003,91867,14 \/ 25,"Pethkar, Kaustubh Vijaykumar",,Mon 13:00-14:20 at CKB 317; Wed 08:30-09:50 at TIER LECT 1
CS103,COMPUT SCI-BUSINESS PROB,3.0,CS103,007,91869,0 \/ 0,"Pethkar, Kaustubh Vijaykumar",,Fri 10:00-11:20 at KUPF 106; Wed 08:30-09:50 at TIER LECT 1
CS103,COMPUT SCI-BUSINESS PROB,3.0,CS103,101,91870,8 \/ 25,"Haroon, Aamir",,Wed 18:00-20:50 at CKB 223
CS103,COMPUT SCI-BUSINESS PROB,3.0,CS103,103,91871,8 \/ 25,"Joshi, Digant",,Mon 18:00-20:50 at CKB 223
CS103,COMPUT SCI-BUSINESS PROB,3.0,CS103,FP,95673,0 \/ 0,,,
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,001,91872,13 \/ 13,"Pethkar, Kaustubh Vijaykumar",,Thu 10:00-11:20 at CKB 124; Tue 10:00-11:20 at TIER LECT 1
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,003,91873,8 \/ 13,"Pethkar, Kaustubh Vijaykumar",,Tue 10:00-11:20 at TIER LECT 1; Fri 08:30-09:50 at CKB 124
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,005,91874,0 \/ 13,"Pethkar, Kaustubh Vijaykumar",,Mon 08:30-09:50 at WEST LECT 1; Thu 16:00-17:20 at CKB 124
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,007,91875,2 \/ 13,"Pethkar, Kaustubh Vijaykumar",,Mon 08:30-09:50 at WEST LECT 1; Thu 08:30-09:50 at KUPF 203
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,009,91876,13 \/ 13,"Eljabiri, Osama",,Fri 10:00-11:20 at CKB 124; Mon 10:00-11:20 at KUPF 210
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,011,91877,10 \/ 13,"Eljabiri, Osama",,Wed 08:30-09:50 at CKB 124; Mon 10:00-11:20 at KUPF 210
CS104,COMPUT PROG & GRAPH PROB,3.0,CS104,FP,95674,0 \/ 0,,,
CS106,INTRO TO COMPUTING,3.0,CS106,001,91878,7 \/ 5,"Nemane, Nikita",,Mon 13:00-14:20 at GITC 1100; Wed 08:30-09:50 at GITC 2302
CS106,INTRO TO COMPUTING,3.0,CS106,003,91879,8 \/ 5,"Nemane, Nikita",,Mon 13:00-14:20 at GITC 1100; Wed 13:00-14:20 at GITC 2302
CS106,INTRO TO COMPUTING,3.0,CS106,005,91880,9 \/ 5,"Nemane, Nikita",,Mon 13:00-14:20 at GITC 1100; Wed 11:30-12:50 at GITC 2302
CS106,INTRO TO COMPUTING,3.0,CS106,007,91881,21 \/ 17,"Eljabiri, Osama",,Wed 13:00-14:20 at CKB 303; Fri 13:00-14:20 at CKB 303
CS106,INTRO TO COMPUTING,3.0,CS106,009,96537,0 \/ 0,,,Wed 08:30-09:50 at KUPF 105; Mon 11:30-12:50 at CKB 223
CS106,INTRO TO COMPUTING,3.0,CS106,101,91882,31 \/ 20,"Summerfield, Trevor",,Mon 18:00-20:50 at FENS 160
CS106,INTRO TO COMPUTING,3.0,CS106,FP,95675,0 \/ 0,,,
CS113,INTRO COMPUTER SCI I,3.0,CS113,001,91883,75 \/ 75,"Spirollari, Junilda",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Fri 13:00-14:20 at CKB 204; Tue 08:30-09:50 at CKB 217
CS113,INTRO COMPUTER SCI I,3.0,CS113,003,91884,75 \/ 75,"Spirollari, Junilda",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Tue 16:00-17:20 at CKB 217; Fri 16:00-17:20 at CKB 217
CS113,INTRO COMPUTER SCI I,3.0,CS113,101,91885,8 \/ 35,,This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Fri 18:00-20:50 at CKB 120
CS113,INTRO COMPUTER SCI I,3.0,CS113,103,91886,24 \/ 35,"Estes, Michael",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Mon 18:00-20:50 at CKB 226
CS113,INTRO COMPUTER SCI I,3.0,CS113,105,91887,28 \/ 35,"Estes, Michael",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.<br\/>Students must bring their own device for this section.,Wed 18:00-20:50 at CKB 226
CS113,INTRO COMPUTER SCI I,3.0,CS113,FP,95676,0 \/ 0,,,
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,001,91888,38 \/ 38,"Kapleau, Jonathan",Students must bring their own device for this section.,Tue 14:30-15:50 at KUPF 106; Thu 14:30-15:50 at KUPF 106
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,003,91889,38 \/ 38,"Kapleau, Jonathan",Students must bring their own device for this section.,Tue 16:00-17:20 at KUPF 106; Thu 16:00-17:20 at KUPF 106
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,005,91890,38 \/ 38,"Kapleau, Jonathan",Students must bring their own device for this section.,Mon 08:30-09:50 at KUPF 203; Wed 08:30-09:50 at KUPF 203
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,007,91891,38 \/ 38,"Parviz, Ali",Students must bring their own device for this section.,Wed 13:00-14:20 at WEST LECT 2; Fri 13:00-14:20 at WEST LECT 2
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,009,91892,38 \/ 38,"Kapleau, Jonathan",Students must bring their own device for this section.,Wed 13:00-14:20 at KUPF 211; Mon 10:00-11:20 at KUPF 106
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,011,91893,38 \/ 38,"Kapleau, Jonathan",Students must bring their own device for this section.,Wed 13:00-14:20 at KUPF 211; Mon 13:00-14:20 at KUPF 203
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,013,91894,38 \/ 38,"Zaidenberg, Ayelet",Students must bring their own device for this section.,Fri 08:30-11:20 at KUPF 206
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,015,91895,38 \/ 38,"Zaidenberg, Ayelet",Students must bring their own device for this section.,Tue 16:00-17:20 at ECEC 100; Fri 16:00-17:20 at ECEC 100
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,FP,95677,0 \/ 0,,,
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,FPH,96567,0 \/ 0,,,
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,H01,91897,25 \/ 25,"Kapleau, Jonathan",Honors Course,Thu 10:00-11:20 at KUPF 103; Tue 10:00-11:20 at CKB 214
CS114,INTRO TO COMPUTER SCIENCE II,3.0,CS114,H03,96263,10 \/ 25,"Calvin, James",Honors Course,Mon 08:30-09:50 at CKB 320; Wed 08:30-09:50 at CKB 320
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,001,91898,14 \/ 15,"Wu, Jun",,Fri 13:00-14:20 at CKB 223; Wed 13:00-14:20 at GITC 1100
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,003,91899,5 \/ 15,"Wu, Jun",,Fri 08:30-09:50 at CKB 223; Wed 13:00-14:20 at GITC 1100
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,005,91900,15 \/ 15,"Soltis, Jolanta",,Fri 10:00-11:20 at CKB 223; Mon 11:30-12:50 at GITC 1100
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,007,91901,15 \/ 15,"Soltis, Jolanta",,Thu 10:00-11:20 at CKB 223; Mon 11:30-12:50 at GITC 1100
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,101,91902,15 \/ 35,"Le, Huong",,Tue 18:00-20:50 at FENS 160
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,103,91903,15 \/ 35,"Le, Huong",,Thu 18:00-20:50 at FENS 160
CS115,INTRO TO COMP SCIENCE I IN C++,3.0,CS115,FP,95678,0 \/ 0,,,
CS116,INTRO TO COMP SCI II C++,3.0,CS116,001,91904,13 \/ 43,"Wu, Jun",,Mon 08:30-09:50 at ECEC 115; Wed 08:30-09:50 at ECEC 115
CS116,INTRO TO COMP SCI II C++,3.0,CS116,003,91905,38 \/ 40,"Wu, Jun",,Mon 10:00-11:20 at FENS 160; Wed 10:00-11:20 at FENS 160
CS210,TECH HIST OF COMP,3.0,CS210,101,91906,25 \/ 43,"Koblentz, Evan",,Wed 18:00-20:50 at KUPF 204
CS241,FOUNDATIONS OF COMP SCIENCE I,3.0,CS241,003,91907,80 \/ 80,"Zaidenberg, Ayelet",,Tue 13:00-14:20 at WEST LECT 1; Fri 13:00-14:20 at WEST LECT 1
CS241,FOUNDATIONS OF COMP SCIENCE I,3.0,CS241,005,91908,77 \/ 80,"Zaidenberg, Ayelet",,Tue 14:30-15:50 at CKB 303; Fri 14:30-15:50 at CKB 303
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,001,91909,29 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 08:30-09:50 at GITC 1100; Thu 08:30-09:50 at CKB 320
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,003,91910,4 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 08:30-09:50 at GITC 1100; Thu 08:30-09:50 at CKB 219
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,005,91911,12 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 08:30-09:50 at GITC 1100; Thu 08:30-09:50 at CKB 206
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,007,91912,28 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 11:30-12:50 at CKB 303; Thu 11:30-12:50 at CKB 315
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,009,91913,29 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Thu 11:30-12:50 at CKB 219; Tue 11:30-12:50 at CKB 303
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,011,91914,29 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Thu 11:30-12:50 at CKB 212; Tue 11:30-12:50 at CKB 303
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,013,91915,29 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 14:30-15:50 at KUPF 210; Thu 14:30-15:50 at CKB 219
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,015,91916,28 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 14:30-15:50 at KUPF 210; Thu 14:30-15:50 at CKB 215
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,017,91917,13 \/ 29,"Arafeh, Bassel",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Thu 14:30-15:50 at CKB 314; Tue 14:30-15:50 at KUPF 210
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,101,91918,42 \/ 42,"Haroon, Aamir",This course has common exams.<br\/>See https:\/\/www5.njit.edu\/registrar\/exams\/ for details.,Tue 18:00-20:50 at KUPF 204
CS280,PROGRAMMING LANG CONCEPTS,3.0,CS280,FP,96552,0 \/ 0,,,
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,001,91919,17 \/ 43,"Itani, Abdul-Rahman",,Mon 08:30-09:50 at CKB 217; Thu 08:30-09:50 at CKB 217
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,003,91920,41 \/ 43,"Itani, Abdul-Rahman",,Mon 10:00-11:20 at KUPF 205; Thu 10:00-11:20 at KUPF 205
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,005,91921,43 \/ 43,"Itani, Abdul-Rahman",,Mon 14:30-15:50 at KUPF 117; Thu 14:30-15:50 at KUPF 117
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,007,91922,43 \/ 43,"Dale, Mohit",,Fri 13:00-15:50 at KUPF 211
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,009,91923,43 \/ 43,"Dale, Mohit",,Wed 08:30-09:50 at KUPF 106; Fri 08:30-09:50 at KUPF 106
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,101,91924,43 \/ 43,"Dale, Mohit",,Sat 09:00-11:50 at KUPF 207
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,103,91925,43 \/ 43,"Dale, Mohit",,Sat 13:00-15:50 at KUPF 207
CS288,INTENSIVE PROGRAMMING IN LINUX,3.0,CS288,H01,91926,14 \/ 30,"Ding, Xiaoning",Honors Course,Tue 16:00-17:20 at CKB 222; Thu 16:00-17:20 at CKB 222
CS301,INTRODUCTION TO DATA SCIENCE,3.0,CS301,001,91927,42 \/ 43,"Renda, Michael",,Tue 10:00-11:20 at WEST LECT 2; Fri 10:00-11:20 at WEST LECT 2
CS301,INTRODUCTION TO DATA SCIENCE,3.0,CS301,003,91928,40 \/ 43,"Renda, Michael",,Tue 08:30-09:50 at ECEC 115; Fri 08:30-09:50 at ECEC 115
CS301,INTRODUCTION TO DATA SCIENCE,3.0,CS301,005,96494,7 \/ 39,"Basu Roy, Senjuti",,Wed 08:30-09:50 at KUPF 202; Fri 08:30-09:50 at KUPF 202
CS301,INTRODUCTION TO DATA SCIENCE,3.0,CS301,101,91929,43 \/ 43,"Islam, Akm",,Tue 18:00-20:50 at KUPF 107
CS301,INTRODUCTION TO DATA SCIENCE,3.0,CS301,103,91930,43 \/ 43,"Islam, Akm",,Thu 18:00-20:50 at KUPF 206
CS301,INTRODUCTION TO DATA SCIENCE,3.0,CS301,HM1,91931,5 \/ 6,"Basu Roy, Senjuti",Honors Course,Wed 08:30-09:50 at KUPF 202; Fri 08:30-09:50 at KUPF 202
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,001,91932,43 \/ 43,"Yusuf, Fatima",,Mon 10:00-11:20 at KUPF 107; Wed 10:00-11:20 at KUPF 107
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,003,96099,41 \/ 43,"Khatwani, Naren",,Tue 08:30-09:50 at CULM LECT 2; Thu 08:30-09:50 at CULM LECT 2
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,005,91933,30 \/ 43,"Renda, Michael",,Tue 14:30-15:50 at KUPF 202; Fri 14:30-15:50 at KUPF 202
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,007,91934,43 \/ 43,"Yusuf, Fatima",,Fri 08:30-11:20 at KUPF 209
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,009,91935,34 \/ 34,"Renda, Michael",,Tue 13:00-14:20 at GITC 2315C; Fri 13:00-14:20 at GITC 2315C
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,011,91936,26 \/ 43,"Yusuf, Fatima",,Mon 08:30-09:50 at KUPF 206; Wed 08:30-09:50 at KUPF 206
CS331,DATABASE SYSTEM DESIGN & MGMT,3.0,CS331,H01,91937,26 \/ 30,"Sharma, Shantanu",Honors Course,Mon 11:30-12:50 at CKB 207; Wed 11:30-12:50 at CKB 207
CS332,PRINCIPLES OF OPER SYS,3.0,CS332,001,91938,30 \/ 30,"Yao, Zhihao",,Mon 13:00-14:20 at FMH 313; Wed 13:00-14:20 at FMH 313
CS332,PRINCIPLES OF OPER SYS,3.0,CS332,005,91939,43 \/ 43,"Naik, Kamlesh",,Tue 14:30-15:50 at KUPF 117; Fri 14:30-15:50 at KUPF 117
CS332,PRINCIPLES OF OPER SYS,3.0,CS332,007,96295,43 \/ 43,"Naik, Kamlesh",,Tue 08:30-09:50 at KUPF 117; Fri 08:30-09:50 at KUPF 117
CS332,PRINCIPLES OF OPER SYS,3.0,CS332,101,91940,43 \/ 43,"Naik, Kamlesh",,Tue 18:00-20:50 at GITC 1100
CS332,PRINCIPLES OF OPER SYS,3.0,CS332,103,96490,21 \/ 80,"Gerbessiotis, Alexandros",,Wed 18:00-20:50 at GITC 1100
CS337,PERFORMANCE MODELING IN COMPUT,3.0,CS337,001,91941,43 \/ 43,"Calvin, James",,Mon 11:30-12:50 at ME 224; Wed 11:30-12:50 at ME 224
CS341,FOUND OF COMPUTER SCIENCE II,3.0,CS341,001,91942,65 \/ 80,"Ionescu, Adrian",,Wed 11:30-12:50 at CKB 204; Mon 11:30-12:50 at TIER LECT 2
CS341,FOUND OF COMPUTER SCIENCE II,3.0,CS341,003,91943,78 \/ 80,"Kaur, Arashdeep",,Mon 10:00-11:20 at GITC 1400; Wed 10:00-11:20 at GITC 1400
CS341,FOUND OF COMPUTER SCIENCE II,3.0,CS341,005,91944,29 \/ 80,"Kaur, Arashdeep",,Mon 08:30-09:50 at KUPF 211; Wed 08:30-09:50 at KUPF 211
CS341,FOUND OF COMPUTER SCIENCE II,3.0,CS341,H01,96106,9 \/ 30,"Ionescu, Adrian",,Mon 13:00-14:20 at MALL PC40; Wed 13:00-14:20 at MALL PC40
CS350,INTRO TO COMPUTER SYSTEMS,3.0,CS350,001,91945,34 \/ 43,"Itani, Abdul-Rahman",,Mon 11:30-12:50 at KUPF 210; Thu 11:30-12:50 at KUPF 210
CS350,INTRO TO COMPUTER SYSTEMS,3.0,CS350,003,91946,34 \/ 43,"Itani, Abdul-Rahman",,Mon 16:00-17:20 at KUPF 204; Thu 16:00-17:20 at KUPF 204
CS350,INTRO TO COMPUTER SYSTEMS,3.0,CS350,005,91947,110 \/ 110,"Sohn, Andrew",,Mon 13:00-14:20 at GITC 1400; Wed 13:00-14:20 at GITC 1400
CS350,INTRO TO COMPUTER SYSTEMS,3.0,CS350,007,96448,42 \/ 43,"Sidhu, Mehtab",,Tue 11:30-12:50 at KUPF 107; Thu 11:30-12:50 at KUPF 107
CS351,INTRODUCTION TO CYBERSECURITY,3.0,CS351,001,91948,40 \/ 43,"Raza, Asad",,Mon 11:30-12:50 at KUPF 107; Thu 11:30-12:50 at CKB 124
CS351,INTRODUCTION TO CYBERSECURITY,3.0,CS351,003,91949,65 \/ 80,"Hamidli, Fuad",,Mon 16:00-17:20 at KUPF 117; Thu 16:00-17:20 at KUPF 117
CS351,INTRODUCTION TO CYBERSECURITY,3.0,CS351,005,91950,43 \/ 43,"Raza, Asad",,Mon 13:00-14:20 at KUPF 206; Thu 13:00-14:20 at KUPF 206
